od,hora_do_dia,dia_da_semana,n_viagens
saint albans-times sq/theatre district,6,0,1
saint albans-times sq/theatre district,7,0,1
saint albans-times sq/theatre district,8,0,1
saint albans-times sq/theatre district,9,0,1
saint albans-times sq/theatre district,13,0,1
saint albans-times sq/theatre district,17,0,2
saint albans-times sq/theatre district,21,0,1
saint albans-tribeca/civic center,3,0,1
saint albans-tribeca/civic center,5,0,2
saint albans-tribeca/civic center,6,0,3
saint albans-tribeca/civic center,7,0,1
saint albans-tribeca/civic center,8,0,1
saint albans-tribeca/civic center,9,0,2
saint albans-tribeca/civic center,11,0,2
saint albans-tribeca/civic center,17,0,2
saint albans-tribeca/civic center,18,0,1
saint albans-two bridges/seward park,4,0,2
saint albans-two bridges/seward park,5,0,1
saint albans-two bridges/seward park,9,0,1
saint albans-two bridges/seward park,10,0,1
saint albans-two bridges/seward park,11,0,1
saint albans-two bridges/seward park,12,0,2
saint albans-two bridges/seward park,13,0,1
saint albans-two bridges/seward park,14,0,1
saint albans-un/turtle bay south,18,0,1
saint albans-upper east side north,6,0,1
saint albans-upper east side north,8,0,1
saint albans-upper east side north,18,0,1
saint albans-upper west side north,7,0,1
saint albans-van nest/morris park,7,0,1
saint albans-van nest/morris park,8,0,2
saint albans-van nest/morris park,9,0,1
saint albans-van nest/morris park,14,0,1
saint albans-van nest/morris park,18,0,1
saint albans-van nest/morris park,23,0,1
saint albans-washington heights south,7,0,1
saint albans-williamsbridge/olinville,5,0,1
saint albans-williamsbridge/olinville,9,0,1
saint albans-williamsbridge/olinville,11,0,1
saint albans-williamsburg (north side),17,0,1
saint albans-williamsburg (north side),18,0,1
saint albans-williamsburg (south side),1,0,1
saint albans-woodhaven,18,0,1
saint albans-woodlawn/wakefield,12,0,1
saint albans-world trade center,0,0,1
saint albans-world trade center,14,0,1
saint albans-yorkville east,12,0,1
saint albans-yorkville west,12,0,2
saint albans-yorkville west,17,0,1
saint michaels cemetery/woodside-astoria,6,0,1
saint michaels cemetery/woodside-astoria,7,0,1
saint michaels cemetery/woodside-astoria,9,0,1
saint michaels cemetery/woodside-astoria,12,0,1
saint michaels cemetery/woodside-astoria,13,0,1
saint michaels cemetery/woodside-astoria,14,0,1
saint michaels cemetery/woodside-astoria,16,0,1
saint michaels cemetery/woodside-battery park city,15,0,1
saint michaels cemetery/woodside-bellerose,7,0,1
saint michaels cemetery/woodside-canarsie,12,0,1
saint michaels cemetery/woodside-canarsie,19,0,1
saint michaels cemetery/woodside-carroll gardens,10,0,1
saint michaels cemetery/woodside-clinton east,8,0,1
saint michaels cemetery/woodside-clinton east,10,0,1
saint michaels cemetery/woodside-clinton east,15,0,1
saint michaels cemetery/woodside-coney island,15,0,1
saint michaels cemetery/woodside-elmhurst/maspeth,9,0,1
saint michaels cemetery/woodside-elmhurst/maspeth,13,0,1
saint michaels cemetery/woodside-financial district south,8,0,1
saint michaels cemetery/woodside-flatbush/ditmas park,5,0,1
saint michaels cemetery/woodside-flushing meadows-corona park,9,0,1
saint michaels cemetery/woodside-forest hills,0,0,1
saint michaels cemetery/woodside-jackson heights,14,0,2
saint michaels cemetery/woodside-jackson heights,21,0,1
saint michaels cemetery/woodside-jamaica estates,9,0,1
saint michaels cemetery/woodside-jamaica estates,11,0,2
saint michaels cemetery/woodside-jamaica estates,16,0,1
saint michaels cemetery/woodside-jfk airport,9,0,1
saint michaels cemetery/woodside-jfk airport,10,0,1
saint michaels cemetery/woodside-jfk airport,12,0,1
saint michaels cemetery/woodside-long island city/hunters point,7,0,1
saint michaels cemetery/woodside-long island city/hunters point,8,0,2
saint michaels cemetery/woodside-long island city/hunters point,12,0,1
saint michaels cemetery/woodside-long island city/hunters point,14,0,1
saint michaels cemetery/woodside-midtown south,10,0,1
saint michaels cemetery/woodside-murray hill,7,0,1
saint michaels cemetery/woodside-murray hill,9,0,1
saint michaels cemetery/woodside-old astoria,7,0,1
saint michaels cemetery/woodside-old astoria,9,0,1
saint michaels cemetery/woodside-queensbridge/ravenswood,18,0,1
saint michaels cemetery/woodside-queensbridge/ravenswood,22,0,1
saint michaels cemetery/woodside-saint michaels cemetery/woodside,0,0,1
saint michaels cemetery/woodside-saint michaels cemetery/woodside,3,0,1
saint michaels cemetery/woodside-saint michaels cemetery/woodside,4,0,2
saint michaels cemetery/woodside-saint michaels cemetery/woodside,5,0,12
saint michaels cemetery/woodside-saint michaels cemetery/woodside,6,0,11
saint michaels cemetery/woodside-saint michaels cemetery/woodside,7,0,16
saint michaels cemetery/woodside-saint michaels cemetery/woodside,8,0,44
saint michaels cemetery/woodside-saint michaels cemetery/woodside,9,0,32
saint michaels cemetery/woodside-saint michaels cemetery/woodside,10,0,23
saint michaels cemetery/woodside-saint michaels cemetery/woodside,11,0,33
saint michaels cemetery/woodside-saint michaels cemetery/woodside,12,0,37
saint michaels cemetery/woodside-saint michaels cemetery/woodside,13,0,31
saint michaels cemetery/woodside-saint michaels cemetery/woodside,14,0,24
saint michaels cemetery/woodside-saint michaels cemetery/woodside,15,0,14
saint michaels cemetery/woodside-saint michaels cemetery/woodside,16,0,14
saint michaels cemetery/woodside-saint michaels cemetery/woodside,17,0,19
saint michaels cemetery/woodside-saint michaels cemetery/woodside,18,0,4
saint michaels cemetery/woodside-saint michaels cemetery/woodside,19,0,9
saint michaels cemetery/woodside-saint michaels cemetery/woodside,20,0,5
saint michaels cemetery/woodside-saint michaels cemetery/woodside,21,0,2
saint michaels cemetery/woodside-saint michaels cemetery/woodside,22,0,2
saint michaels cemetery/woodside-steinway,8,0,1
saint michaels cemetery/woodside-steinway,14,0,1
saint michaels cemetery/woodside-steinway,18,0,1
saint michaels cemetery/woodside-stuyvesant heights,9,0,1
saint michaels cemetery/woodside-stuyvesant heights,12,0,1
saint michaels cemetery/woodside-sunnyside,6,0,1
saint michaels cemetery/woodside-sunnyside,7,0,2
saint michaels cemetery/woodside-sunnyside,8,0,3
saint michaels cemetery/woodside-sunnyside,9,0,1
saint michaels cemetery/woodside-sunnyside,10,0,2
saint michaels cemetery/woodside-sunnyside,13,0,1
saint michaels cemetery/woodside-sunnyside,14,0,2
saint michaels cemetery/woodside-sunnyside,15,0,2
saint michaels cemetery/woodside-sunnyside,22,0,1
saint michaels cemetery/woodside-sunnyside,23,0,1
saint michaels cemetery/woodside-times sq/theatre district,7,0,2
saint michaels cemetery/woodside-times sq/theatre district,9,0,1
saint michaels cemetery/woodside-times sq/theatre district,10,0,1
saint michaels cemetery/woodside-times sq/theatre district,11,0,1
saint michaels cemetery/woodside-times sq/theatre district,14,0,2
saint michaels cemetery/woodside-un/turtle bay south,10,0,1
saint michaels cemetery/woodside-un/turtle bay south,15,0,1
saint michaels cemetery/woodside-union sq,13,0,1
saint michaels cemetery/woodside-woodside,5,0,1
saint michaels cemetery/woodside-woodside,7,0,1
saint michaels cemetery/woodside-woodside,10,0,1
saint michaels cemetery/woodside-woodside,12,0,1
saint michaels cemetery/woodside-woodside,13,0,2
saint michaels cemetery/woodside-woodside,15,0,1
saint michaels cemetery/woodside-woodside,16,0,1
saint michaels cemetery/woodside-woodside,18,0,1
saint michaels cemetery/woodside-woodside,20,0,1
schuylerville/edgewater park-bayside,4,0,1
schuylerville/edgewater park-bayside,5,0,1
schuylerville/edgewater park-bedford park,8,0,1
schuylerville/edgewater park-bedford park,10,0,1
schuylerville/edgewater park-belmont,7,0,2
schuylerville/edgewater park-belmont,8,0,2
schuylerville/edgewater park-belmont,10,0,1
schuylerville/edgewater park-belmont,11,0,1
schuylerville/edgewater park-belmont,21,0,1
schuylerville/edgewater park-bronxdale,11,0,1
schuylerville/edgewater park-bronxdale,13,0,1
schuylerville/edgewater park-bushwick south,7,0,1
schuylerville/edgewater park-cambria heights,15,0,1
schuylerville/edgewater park-cambria heights,16,0,1
schuylerville/edgewater park-central harlem north,1,0,1
schuylerville/edgewater park-central harlem north,7,0,1
schuylerville/edgewater park-central harlem north,12,0,1
schuylerville/edgewater park-central harlem north,15,0,1
schuylerville/edgewater park-central harlem north,18,0,1
schuylerville/edgewater park-central harlem north,22,0,1
schuylerville/edgewater park-central harlem north,23,0,1
schuylerville/edgewater park-central park,7,0,1
schuylerville/edgewater park-central park,9,0,1
schuylerville/edgewater park-central park,10,0,1
schuylerville/edgewater park-claremont/bathgate,12,0,1
schuylerville/edgewater park-claremont/bathgate,16,0,1
schuylerville/edgewater park-co-op city,8,0,1
schuylerville/edgewater park-co-op city,17,0,1
schuylerville/edgewater park-college point,14,0,1
schuylerville/edgewater park-college point,15,0,1
schuylerville/edgewater park-crotona park east,16,0,1
schuylerville/edgewater park-east concourse/concourse village,10,0,1
schuylerville/edgewater park-east harlem north,0,0,1
schuylerville/edgewater park-east harlem north,5,0,1
schuylerville/edgewater park-east harlem north,7,0,1
schuylerville/edgewater park-east harlem north,9,0,1
schuylerville/edgewater park-east harlem north,12,0,1
schuylerville/edgewater park-east harlem north,18,0,1
schuylerville/edgewater park-east harlem north,20,0,1
schuylerville/edgewater park-east harlem north,21,0,1
schuylerville/edgewater park-east harlem south,3,0,1
schuylerville/edgewater park-east harlem south,4,0,2
schuylerville/edgewater park-east harlem south,6,0,1
schuylerville/edgewater park-east harlem south,7,0,1
schuylerville/edgewater park-east harlem south,12,0,1
schuylerville/edgewater park-east harlem south,13,0,1
schuylerville/edgewater park-east tremont,9,0,1
schuylerville/edgewater park-east village,5,0,1
schuylerville/edgewater park-east village,15,0,1
schuylerville/edgewater park-east village,16,0,1
schuylerville/edgewater park-financial district south,9,0,1
schuylerville/edgewater park-financial district south,20,0,1
schuylerville/edgewater park-flatiron,2,0,1
schuylerville/edgewater park-flatiron,7,0,1
schuylerville/edgewater park-flatiron,17,0,1
schuylerville/edgewater park-flushing meadows-corona park,8,0,1
schuylerville/edgewater park-forest hills,4,0,1
schuylerville/edgewater park-fresh meadows,7,0,1
schuylerville/edgewater park-fresh meadows,16,0,1
schuylerville/edgewater park-garment district,22,0,1
schuylerville/edgewater park-gramercy,21,0,1
schuylerville/edgewater park-greenpoint,0,0,1
schuylerville/edgewater park-greenpoint,6,0,2
schuylerville/edgewater park-greenpoint,9,0,1
schuylerville/edgewater park-hamilton heights,0,0,1
schuylerville/edgewater park-hamilton heights,17,0,1
schuylerville/edgewater park-hunts point,9,0,1
schuylerville/edgewater park-inwood,5,0,1
schuylerville/edgewater park-inwood,7,0,1
schuylerville/edgewater park-inwood,9,0,1
schuylerville/edgewater park-jackson heights,5,0,1
schuylerville/edgewater park-jackson heights,7,0,1
schuylerville/edgewater park-jackson heights,8,0,1
schuylerville/edgewater park-jackson heights,9,0,2
schuylerville/edgewater park-jackson heights,11,0,1
schuylerville/edgewater park-jackson heights,19,0,1
schuylerville/edgewater park-jackson heights,22,0,1
schuylerville/edgewater park-jackson heights,23,0,2
schuylerville/edgewater park-kew gardens hills,16,0,1
schuylerville/edgewater park-kips bay,9,0,1
schuylerville/edgewater park-lenox hill east,1,0,1
schuylerville/edgewater park-lenox hill east,7,0,1
schuylerville/edgewater park-lenox hill east,8,0,1
schuylerville/edgewater park-lenox hill east,17,0,1
schuylerville/edgewater park-lenox hill west,11,0,1
schuylerville/edgewater park-lenox hill west,17,0,1
schuylerville/edgewater park-lenox hill west,18,0,1
schuylerville/edgewater park-lenox hill west,19,0,1
schuylerville/edgewater park-lincoln square west,8,0,1
schuylerville/edgewater park-longwood,14,0,1
schuylerville/edgewater park-manhattanville,5,0,1
schuylerville/edgewater park-manhattanville,22,0,2
schuylerville/edgewater park-meatpacking/west village west,7,0,1
schuylerville/edgewater park-meatpacking/west village west,13,0,1
schuylerville/edgewater park-middle village,1,0,1
schuylerville/edgewater park-middle village,13,0,1
schuylerville/edgewater park-middle village,16,0,1
schuylerville/edgewater park-middle village,22,0,1
schuylerville/edgewater park-middle village,23,0,1
schuylerville/edgewater park-midwood,18,0,1
schuylerville/edgewater park-morningside heights,0,0,1
schuylerville/edgewater park-morrisania/melrose,0,0,2
schuylerville/edgewater park-morrisania/melrose,16,0,1
schuylerville/edgewater park-mott haven/port morris,6,0,1
schuylerville/edgewater park-mott haven/port morris,18,0,1
schuylerville/edgewater park-mount hope,0,0,1
schuylerville/edgewater park-mount hope,23,0,1
schuylerville/edgewater park-norwood,7,0,1
schuylerville/edgewater park-parkchester,8,0,1
schuylerville/edgewater park-parkchester,15,0,1
schuylerville/edgewater park-parkchester,21,0,1
schuylerville/edgewater park-pelham parkway,7,0,1
schuylerville/edgewater park-pelham parkway,8,0,1
schuylerville/edgewater park-pelham parkway,9,0,1
schuylerville/edgewater park-pelham parkway,12,0,1
schuylerville/edgewater park-pelham parkway,17,0,1
schuylerville/edgewater park-ridgewood,11,0,1
schuylerville/edgewater park-riverdale/north riverdale/fieldston,5,0,1
schuylerville/edgewater park-schuylerville/edgewater park,0,0,1
schuylerville/edgewater park-schuylerville/edgewater park,4,0,1
schuylerville/edgewater park-schuylerville/edgewater park,6,0,1
schuylerville/edgewater park-schuylerville/edgewater park,7,0,4
schuylerville/edgewater park-schuylerville/edgewater park,8,0,3
schuylerville/edgewater park-schuylerville/edgewater park,12,0,1
schuylerville/edgewater park-schuylerville/edgewater park,14,0,1
schuylerville/edgewater park-schuylerville/edgewater park,20,0,1
schuylerville/edgewater park-schuylerville/edgewater park,22,0,1
schuylerville/edgewater park-schuylerville/edgewater park,23,0,1
schuylerville/edgewater park-soundview/bruckner,3,0,2
schuylerville/edgewater park-soundview/bruckner,7,0,1
schuylerville/edgewater park-soundview/bruckner,9,0,1
schuylerville/edgewater park-soundview/bruckner,14,0,1
schuylerville/edgewater park-soundview/bruckner,15,0,1
schuylerville/edgewater park-soundview/castle hill,2,0,1
schuylerville/edgewater park-soundview/castle hill,7,0,1
schuylerville/edgewater park-soundview/castle hill,8,0,1
schuylerville/edgewater park-soundview/castle hill,10,0,1
schuylerville/edgewater park-soundview/castle hill,22,0,2
schuylerville/edgewater park-south jamaica,23,0,1
schuylerville/edgewater park-south ozone park,1,0,1
schuylerville/edgewater park-south ozone park,13,0,1
schuylerville/edgewater park-sunnyside,22,0,1
schuylerville/edgewater park-two bridges/seward park,1,0,1
schuylerville/edgewater park-two bridges/seward park,7,0,2
schuylerville/edgewater park-un/turtle bay south,6,0,2
schuylerville/edgewater park-un/turtle bay south,12,0,2
schuylerville/edgewater park-un/turtle bay south,16,0,1
schuylerville/edgewater park-un/turtle bay south,18,0,2
schuylerville/edgewater park-upper east side north,22,0,1
schuylerville/edgewater park-upper east side south,9,0,1
schuylerville/edgewater park-upper west side north,17,0,1
schuylerville/edgewater park-upper west side north,18,0,1
schuylerville/edgewater park-upper west side south,8,0,2
schuylerville/edgewater park-upper west side south,12,0,1
schuylerville/edgewater park-upper west side south,19,0,1
schuylerville/edgewater park-van nest/morris park,7,0,1
schuylerville/edgewater park-van nest/morris park,10,0,1
schuylerville/edgewater park-washington heights north,1,0,1
schuylerville/edgewater park-washington heights north,5,0,1
schuylerville/edgewater park-washington heights north,6,0,3
schuylerville/edgewater park-washington heights north,8,0,1
schuylerville/edgewater park-washington heights north,9,0,1
schuylerville/edgewater park-washington heights north,11,0,1
schuylerville/edgewater park-washington heights north,13,0,2
schuylerville/edgewater park-washington heights north,15,0,1
schuylerville/edgewater park-washington heights north,18,0,1
schuylerville/edgewater park-washington heights south,7,0,1
schuylerville/edgewater park-west concourse,12,0,1
schuylerville/edgewater park-west farms/bronx river,4,0,1
schuylerville/edgewater park-west farms/bronx river,7,0,1
schuylerville/edgewater park-west village,22,0,1
schuylerville/edgewater park-westchester village/unionport,1,0,1
schuylerville/edgewater park-westchester village/unionport,6,0,2
schuylerville/edgewater park-westchester village/unionport,7,0,1
schuylerville/edgewater park-whitestone,0,0,1
schuylerville/edgewater park-whitestone,5,0,1
schuylerville/edgewater park-williamsbridge/olinville,8,0,1
schuylerville/edgewater park-williamsbridge/olinville,15,0,1
schuylerville/edgewater park-williamsbridge/olinville,16,0,1
schuylerville/edgewater park-williamsbridge/olinville,23,0,1
schuylerville/edgewater park-woodlawn/wakefield,5,0,1
schuylerville/edgewater park-woodlawn/wakefield,10,0,1
schuylerville/edgewater park-woodlawn/wakefield,18,0,1
schuylerville/edgewater park-woodlawn/wakefield,22,0,1
schuylerville/edgewater park-yorkville east,12,0,1
schuylerville/edgewater park-yorkville east,15,0,1
schuylerville/edgewater park-yorkville east,16,0,1
schuylerville/edgewater park-yorkville west,6,0,1
schuylerville/edgewater park-yorkville west,15,0,2
schuylerville/edgewater park-yorkville west,21,0,1
schuylerville/edgewater park-yorkville west,22,0,2
schuylerville/edgewater park-yorkville west,23,0,2
seaport-alphabet city,0,0,7
seaport-alphabet city,1,0,3
seaport-alphabet city,6,0,2
seaport-alphabet city,7,0,3
seaport-alphabet city,8,0,4
seaport-alphabet city,9,0,1
seaport-alphabet city,10,0,4
seaport-alphabet city,11,0,4
seaport-alphabet city,12,0,3
seaport-alphabet city,13,0,3
seaport-alphabet city,14,0,3
seaport-alphabet city,15,0,3
seaport-alphabet city,16,0,5
seaport-alphabet city,17,0,7
seaport-alphabet city,18,0,6
seaport-alphabet city,19,0,10
seaport-alphabet city,20,0,12
seaport-alphabet city,21,0,20
seaport-alphabet city,22,0,15
seaport-alphabet city,23,0,19
seaport-arrochar/fort wadsworth,2,0,1
seaport-arrochar/fort wadsworth,22,0,1
seaport-arrochar/fort wadsworth,23,0,1
seaport-astoria,0,0,1
seaport-astoria,12,0,1
seaport-astoria,15,0,1
seaport-astoria,16,0,1
seaport-astoria,20,0,1
seaport-astoria,22,0,1
seaport-astoria,23,0,1
seaport-baisley park,12,0,1
seaport-bath beach,22,0,1
seaport-battery park,10,0,1
seaport-battery park,11,0,2
seaport-battery park,12,0,1
seaport-battery park,19,0,1
seaport-battery park city,0,0,5
seaport-battery park city,1,0,3
seaport-battery park city,4,0,1
seaport-battery park city,5,0,3
seaport-battery park city,6,0,3
seaport-battery park city,7,0,2
seaport-battery park city,8,0,7
seaport-battery park city,9,0,7
seaport-battery park city,10,0,8
seaport-battery park city,11,0,6
seaport-battery park city,12,0,7
seaport-battery park city,13,0,9
seaport-battery park city,14,0,12
seaport-battery park city,15,0,8
seaport-battery park city,16,0,14
seaport-battery park city,17,0,14
seaport-battery park city,18,0,16
seaport-battery park city,19,0,9
seaport-battery park city,20,0,12
seaport-battery park city,21,0,17
seaport-battery park city,22,0,15
seaport-battery park city,23,0,10
seaport-bay ridge,0,0,2
seaport-bay ridge,6,0,1
seaport-bay ridge,17,0,1
seaport-bay ridge,18,0,1
seaport-bay ridge,19,0,1
seaport-bay ridge,20,0,1
seaport-bay ridge,23,0,3
seaport-bayside,0,0,1
seaport-bedford,0,0,2
seaport-bedford,1,0,1
seaport-bedford,12,0,2
seaport-bedford,14,0,1
seaport-bedford,15,0,1
seaport-bedford,16,0,2
seaport-bedford,17,0,1
seaport-bedford,18,0,1
seaport-bedford,19,0,2
seaport-bedford,20,0,2
seaport-bedford,21,0,3
seaport-bedford,22,0,1
seaport-bedford,23,0,1
seaport-bedford park,0,0,1
seaport-bedford park,14,0,1
seaport-bedford park,16,0,1
seaport-bedford park,18,0,1
seaport-bedford park,23,0,1
seaport-bensonhurst west,0,0,1
seaport-bensonhurst west,18,0,1
seaport-bensonhurst west,21,0,1
seaport-bloomingdale,7,0,1
seaport-bloomingdale,12,0,1
seaport-bloomingdale,16,0,2
seaport-bloomingdale,20,0,1
seaport-bloomingdale,22,0,2
seaport-bloomingdale,23,0,1
seaport-boerum hill,0,0,3
seaport-boerum hill,1,0,1
seaport-boerum hill,3,0,1
seaport-boerum hill,7,0,1
seaport-boerum hill,10,0,1
seaport-boerum hill,11,0,3
seaport-boerum hill,15,0,3
seaport-boerum hill,16,0,4
seaport-boerum hill,17,0,3
seaport-boerum hill,18,0,3
seaport-boerum hill,19,0,6
seaport-boerum hill,20,0,7
seaport-boerum hill,21,0,10
seaport-boerum hill,22,0,4
seaport-boerum hill,23,0,11
seaport-breezy point/fort tilden/riis beach,0,0,1
seaport-breezy point/fort tilden/riis beach,1,0,1
seaport-breezy point/fort tilden/riis beach,20,0,1
seaport-brighton beach,15,0,1
seaport-brighton beach,21,0,1
seaport-brooklyn heights,0,0,3
seaport-brooklyn heights,1,0,2
seaport-brooklyn heights,6,0,1
seaport-brooklyn heights,8,0,3
seaport-brooklyn heights,11,0,2
seaport-brooklyn heights,12,0,2
seaport-brooklyn heights,13,0,1
seaport-brooklyn heights,14,0,5
seaport-brooklyn heights,16,0,3
seaport-brooklyn heights,17,0,1
seaport-brooklyn heights,18,0,5
seaport-brooklyn heights,19,0,9
seaport-brooklyn heights,20,0,10
seaport-brooklyn heights,21,0,7
seaport-brooklyn heights,22,0,11
seaport-brooklyn heights,23,0,8
seaport-brooklyn navy yard,19,0,1
seaport-brownsville,23,0,1
seaport-bushwick north,3,0,1
seaport-bushwick south,2,0,1
seaport-bushwick south,10,0,1
seaport-bushwick south,11,0,2
seaport-bushwick south,12,0,1
seaport-bushwick south,14,0,1
seaport-bushwick south,19,0,1
seaport-bushwick south,21,0,2
seaport-bushwick south,22,0,5
seaport-cambria heights,11,0,2
seaport-cambria heights,16,0,1
seaport-cambria heights,17,0,1
seaport-cambria heights,21,0,1
seaport-cambria heights,23,0,1
seaport-canarsie,19,0,2
seaport-canarsie,21,0,1
seaport-canarsie,22,0,1
seaport-carroll gardens,0,0,3
seaport-carroll gardens,6,0,1
seaport-carroll gardens,7,0,1
seaport-carroll gardens,9,0,1
seaport-carroll gardens,14,0,1
seaport-carroll gardens,16,0,1
seaport-carroll gardens,17,0,1
seaport-carroll gardens,18,0,2
seaport-carroll gardens,19,0,5
seaport-carroll gardens,20,0,4
seaport-carroll gardens,21,0,5
seaport-carroll gardens,22,0,5
seaport-carroll gardens,23,0,2
seaport-central harlem,0,0,1
seaport-central harlem,10,0,1
seaport-central harlem,11,0,1
seaport-central harlem,13,0,1
seaport-central harlem,14,0,2
seaport-central harlem,18,0,1
seaport-central harlem,19,0,1
seaport-central harlem,20,0,1
seaport-central harlem,21,0,2
seaport-central harlem,22,0,1
seaport-central harlem,23,0,2
seaport-central harlem north,0,0,1
seaport-central harlem north,1,0,1
seaport-central harlem north,7,0,2
seaport-central harlem north,11,0,1
seaport-central harlem north,12,0,1
seaport-central harlem north,15,0,1
seaport-central harlem north,16,0,1
seaport-central harlem north,17,0,2
seaport-central harlem north,18,0,1
seaport-central harlem north,19,0,2
seaport-central harlem north,20,0,3
seaport-central harlem north,21,0,4
seaport-central harlem north,22,0,1
seaport-central harlem north,23,0,2
seaport-central park,0,0,1
seaport-central park,6,0,1
seaport-central park,9,0,4
seaport-central park,10,0,4
seaport-central park,11,0,2
seaport-central park,12,0,1
seaport-central park,13,0,1
seaport-central park,14,0,3
seaport-central park,15,0,2
seaport-central park,16,0,2
seaport-central park,17,0,4
seaport-central park,18,0,2
seaport-central park,19,0,2
seaport-central park,20,0,1
seaport-central park,21,0,4
seaport-central park,22,0,2
seaport-central park,23,0,3
seaport-chinatown,0,0,6
seaport-chinatown,1,0,9
seaport-chinatown,2,0,3
seaport-chinatown,3,0,2
seaport-chinatown,4,0,1
seaport-chinatown,6,0,5
seaport-chinatown,7,0,3
seaport-chinatown,8,0,6
seaport-chinatown,9,0,4
seaport-chinatown,10,0,4
seaport-chinatown,11,0,7
seaport-chinatown,12,0,6
seaport-chinatown,13,0,7
seaport-chinatown,14,0,10
seaport-chinatown,15,0,5
seaport-chinatown,16,0,6
seaport-chinatown,17,0,7
seaport-chinatown,18,0,11
seaport-chinatown,19,0,7
seaport-chinatown,20,0,9
seaport-chinatown,21,0,21
seaport-chinatown,22,0,18
seaport-chinatown,23,0,20
seaport-clinton east,0,0,9
seaport-clinton east,1,0,3
seaport-clinton east,2,0,4
seaport-clinton east,3,0,2
seaport-clinton east,7,0,1
seaport-clinton east,8,0,1
seaport-clinton east,9,0,1
seaport-clinton east,10,0,3
seaport-clinton east,11,0,5
seaport-clinton east,12,0,5
seaport-clinton east,13,0,6
seaport-clinton east,14,0,3
seaport-clinton east,15,0,3
seaport-clinton east,16,0,7
seaport-clinton east,17,0,12
seaport-clinton east,18,0,15
seaport-clinton east,19,0,7
seaport-clinton east,20,0,8
seaport-clinton east,21,0,13
seaport-clinton east,22,0,19
seaport-clinton east,23,0,12
seaport-clinton hill,0,0,2
seaport-clinton hill,1,0,1
seaport-clinton hill,3,0,1
seaport-clinton hill,5,0,1
seaport-clinton hill,7,0,1
seaport-clinton hill,11,0,1
seaport-clinton hill,12,0,1
seaport-clinton hill,13,0,1
seaport-clinton hill,14,0,1
seaport-clinton hill,15,0,2
seaport-clinton hill,16,0,4
seaport-clinton hill,18,0,1
seaport-clinton hill,19,0,3
seaport-clinton hill,20,0,3
seaport-clinton hill,21,0,1
seaport-clinton hill,22,0,3
seaport-clinton hill,23,0,2
seaport-clinton west,0,0,1
seaport-clinton west,1,0,1
seaport-clinton west,6,0,2
seaport-clinton west,7,0,2
seaport-clinton west,8,0,2
seaport-clinton west,9,0,3
seaport-clinton west,10,0,3
seaport-clinton west,11,0,2
seaport-clinton west,13,0,3
seaport-clinton west,14,0,6
seaport-clinton west,15,0,2
seaport-clinton west,16,0,2
seaport-clinton west,17,0,4
seaport-clinton west,18,0,6
seaport-clinton west,19,0,2
seaport-clinton west,20,0,1
seaport-clinton west,21,0,7
seaport-clinton west,22,0,5
seaport-clinton west,23,0,5
seaport-co-op city,13,0,1
seaport-co-op city,20,0,1
seaport-cobble hill,0,0,2
seaport-cobble hill,16,0,1
seaport-cobble hill,20,0,1
seaport-cobble hill,21,0,1
seaport-cobble hill,22,0,1
seaport-cobble hill,23,0,3
seaport-columbia street,6,0,1
seaport-columbia street,18,0,1
seaport-columbia street,23,0,1
seaport-coney island,22,0,1
seaport-coney island,23,0,1
seaport-corona,10,0,2
seaport-corona,11,0,1
seaport-corona,12,0,1
seaport-corona,18,0,1
seaport-crown heights north,10,0,1
seaport-crown heights north,12,0,1
seaport-crown heights north,13,0,1
seaport-crown heights north,14,0,1
seaport-crown heights north,15,0,1
seaport-crown heights north,16,0,2
seaport-crown heights north,17,0,2
seaport-crown heights north,21,0,3
seaport-crown heights north,22,0,4
seaport-crown heights north,23,0,6
seaport-downtown brooklyn/metrotech,0,0,3
seaport-downtown brooklyn/metrotech,1,0,2
seaport-downtown brooklyn/metrotech,5,0,2
seaport-downtown brooklyn/metrotech,7,0,3
seaport-downtown brooklyn/metrotech,8,0,2
seaport-downtown brooklyn/metrotech,10,0,1
seaport-downtown brooklyn/metrotech,11,0,4
seaport-downtown brooklyn/metrotech,13,0,1
seaport-downtown brooklyn/metrotech,14,0,2
seaport-downtown brooklyn/metrotech,15,0,2
seaport-downtown brooklyn/metrotech,16,0,2
seaport-downtown brooklyn/metrotech,17,0,1
seaport-downtown brooklyn/metrotech,18,0,2
seaport-downtown brooklyn/metrotech,19,0,6
seaport-downtown brooklyn/metrotech,20,0,2
seaport-downtown brooklyn/metrotech,21,0,10
seaport-downtown brooklyn/metrotech,22,0,5
seaport-downtown brooklyn/metrotech,23,0,5
seaport-dumbo/vinegar hill,0,0,5
seaport-dumbo/vinegar hill,1,0,2
seaport-dumbo/vinegar hill,7,0,1
seaport-dumbo/vinegar hill,8,0,1
seaport-dumbo/vinegar hill,10,0,1
seaport-dumbo/vinegar hill,11,0,2
seaport-dumbo/vinegar hill,12,0,4
seaport-dumbo/vinegar hill,13,0,2
seaport-dumbo/vinegar hill,14,0,1
seaport-dumbo/vinegar hill,15,0,5
seaport-dumbo/vinegar hill,16,0,5
seaport-dumbo/vinegar hill,17,0,5
seaport-dumbo/vinegar hill,18,0,4
seaport-dumbo/vinegar hill,19,0,4
seaport-dumbo/vinegar hill,20,0,5
seaport-dumbo/vinegar hill,21,0,7
