od,hora_do_dia,validacao_pct,sintetico_pct
upper east side north-east harlem south,5,0.46911649726348714,0.21119324181626187
upper east side north-east harlem south,6,2.501954652071931,2.481520591341077
upper east side north-east harlem south,7,8.131352619233777,6.4941921858500535
upper east side north-east harlem south,8,7.818608287724785,7.127771911298838
upper east side north-east harlem south,9,7.427677873338546,8.289334741288279
upper east side north-east harlem south,10,6.802189210320562,6.2302006335797255
upper east side north-east harlem south,11,6.9585613760750595,6.124604012671594
upper east side north-east harlem south,12,5.238467552775606,5.59662090813094
upper east side north-east harlem south,13,5.863956215793588,7.972544878563887
upper east side north-east harlem south,14,6.802189210320562,7.655755015839494
upper east side north-east harlem south,15,8.05316653635653,8.870116156282998
upper east side north-east harlem south,16,6.333072713057075,7.074973600844774
upper east side north-east harlem south,17,7.0367474589523065,6.124604012671594
upper east side north-east harlem south,18,5.394839718530102,4.910242872228088
upper east side north-east harlem south,19,5.7075840500390935,4.540654699049631
upper east side north-east harlem south,20,3.1274433150899137,3.37909186906019
upper east side north-east harlem south,21,2.3455824863174355,2.587117212249208
upper east side north-east harlem south,22,1.9546520719311962,1.4255543822597676
upper east side north-east harlem south,23,1.3291634089132134,0.791974656810982
upper east side south-upper west side south,0,0.31323414252153486,0.6696428571428571
upper east side south-upper west side south,1,0.0,0.390625
upper east side south-upper west side south,2,0.0,0.055803571428571425
upper east side south-upper west side south,3,0.07830853563038372,0.0
upper east side south-upper west side south,4,0.0,0.055803571428571425
upper east side south-upper west side south,5,0.07830853563038372,0.055803571428571425
upper east side south-upper west side south,6,0.39154267815191857,0.390625
upper east side south-upper west side south,7,0.8613938919342208,1.1160714285714286
upper east side south-upper west side south,8,3.0540328895849647,2.9575892857142856
upper east side south-upper west side south,9,3.3672670321064997,4.352678571428571
upper east side south-upper west side south,10,4.22866092404072,4.910714285714286
upper east side south-upper west side south,11,5.168363351605325,6.194196428571429
upper east side south-upper west side south,12,8.379013312451058,7.142857142857142
upper east side south-upper west side south,13,6.577916992952232,7.924107142857142
upper east side south-upper west side south,14,7.047768206734534,8.147321428571429
upper east side south-upper west side south,15,9.08379013312451,8.984375
upper east side south-upper west side south,16,8.45732184808144,8.649553571428571
upper east side south-upper west side south,17,9.945184025058731,8.091517857142858
upper east side south-upper west side south,18,7.204385277995301,8.203125
upper east side south-upper west side south,19,8.065779169929522,8.314732142857142
upper east side south-upper west side south,20,7.674236491777604,5.078125
upper east side south-upper west side south,21,6.029757243539546,5.022321428571429
upper east side south-upper west side south,22,2.975724353954581,2.5669642857142856
upper east side south-upper west side south,23,1.0180109631949883,0.7254464285714286
upper west side south-upper west side south,0,0.7075471698113208,1.5207373271889402
upper west side south-upper west side south,1,0.07861635220125787,0.7373271889400922
upper west side south-upper west side south,2,0.0,0.3225806451612903
upper west side south-upper west side south,3,0.0,0.3225806451612903
upper west side south-upper west side south,4,0.07861635220125787,0.5069124423963134
upper west side south-upper west side south,5,0.2358490566037736,0.09216589861751152
upper west side south-upper west side south,6,0.39308176100628933,0.4147465437788019
upper west side south-upper west side south,7,2.751572327044025,1.336405529953917
upper west side south-upper west side south,8,4.559748427672956,2.857142857142857
upper west side south-upper west side south,9,4.952830188679245,3.6405529953917046
upper west side south-upper west side south,10,5.4245283018867925,4.746543778801843
upper west side south-upper west side south,11,6.446540880503145,6.451612903225806
upper west side south-upper west side south,12,7.70440251572327,6.221198156682028
upper west side south-upper west side south,13,7.6257861635220126,6.3594470046082945
upper west side south-upper west side south,14,8.41194968553459,8.248847926267281
upper west side south-upper west side south,15,8.018867924528301,8.248847926267281
upper west side south-upper west side south,16,7.547169811320755,9.032258064516128
upper west side south-upper west side south,17,9.040880503144653,8.479262672811059
upper west side south-upper west side south,18,8.018867924528301,8.986175115207374
upper west side south-upper west side south,19,6.289308176100629,6.866359447004608
upper west side south-upper west side south,20,4.481132075471698,5.529953917050691
upper west side south-upper west side south,21,3.5377358490566038,5.253456221198157
upper west side south-upper west side south,22,2.20125786163522,2.6267281105990783
upper west side south-upper west side south,23,1.4937106918238994,1.19815668202765
times sq/theatre district-penn station/madison sq west,0,0.6294256490952006,1.5165441176470589
times sq/theatre district-penn station/madison sq west,1,0.15735641227380015,0.5514705882352942
times sq/theatre district-penn station/madison sq west,2,0.15735641227380015,0.1838235294117647
times sq/theatre district-penn station/madison sq west,3,0.3933910306845004,0.3216911764705882
times sq/theatre district-penn station/madison sq west,4,0.3933910306845004,0.09191176470588235
times sq/theatre district-penn station/madison sq west,5,0.3933910306845004,0.5514705882352942
times sq/theatre district-penn station/madison sq west,6,1.3375295043273014,0.8731617647058824
times sq/theatre district-penn station/madison sq west,7,1.8882769472856018,1.1488970588235294
times sq/theatre district-penn station/madison sq west,8,2.4390243902439024,2.4356617647058822
times sq/theatre district-penn station/madison sq west,9,3.383162863886703,3.952205882352941
times sq/theatre district-penn station/madison sq west,10,3.461841070023604,3.6764705882352944
times sq/theatre district-penn station/madison sq west,11,4.956726986624705,3.9981617647058822
times sq/theatre district-penn station/madison sq west,12,4.563335955940205,4.5036764705882355
times sq/theatre district-penn station/madison sq west,13,5.350118017309206,5.376838235294118
times sq/theatre district-penn station/madison sq west,14,6.530291109362707,5.193014705882353
times sq/theatre district-penn station/madison sq west,15,7.867820613690007,6.571691176470589
times sq/theatre district-penn station/madison sq west,16,8.18253343823761,8.455882352941178
times sq/theatre district-penn station/madison sq west,17,6.923682140047208,8.042279411764707
times sq/theatre district-penn station/madison sq west,18,6.372934697088907,9.650735294117647
times sq/theatre district-penn station/madison sq west,19,8.103855232100708,9.007352941176471
times sq/theatre district-penn station/madison sq west,20,8.418568056648308,6.755514705882352
times sq/theatre district-penn station/madison sq west,21,9.59874114870181,7.766544117647059
times sq/theatre district-penn station/madison sq west,22,5.743509047993705,6.204044117647059
times sq/theatre district-penn station/madison sq west,23,2.753737214791503,3.170955882352941
midtown center-penn station/madison sq west,0,0.8668242710795903,0.5765199161425576
midtown center-penn station/madison sq west,1,0.15760441292356187,0.3668763102725367
midtown center-penn station/madison sq west,2,0.15760441292356187,0.15723270440251574
midtown center-penn station/madison sq west,3,0.07880220646178093,0.10482180293501049
midtown center-penn station/madison sq west,4,0.15760441292356187,0.10482180293501049
midtown center-penn station/madison sq west,5,0.3940110323089046,0.3144654088050315
midtown center-penn station/madison sq west,6,0.5516154452324665,0.5241090146750524
midtown center-penn station/madison sq west,7,1.4184397163120568,1.1530398322851152
midtown center-penn station/madison sq west,8,2.206461780929866,1.781970649895178
midtown center-penn station/madison sq west,9,3.7037037037037033,2.20125786163522
midtown center-penn station/madison sq west,10,3.6249014972419227,3.930817610062893
midtown center-penn station/madison sq west,11,4.334121355397951,3.7735849056603774
midtown center-penn station/madison sq west,12,4.491725768321513,5.39832285115304
midtown center-penn station/madison sq west,13,5.91016548463357,6.027253668763103
midtown center-penn station/madison sq west,14,6.382978723404255,8.123689727463312
midtown center-penn station/madison sq west,15,8.983451536643026,7.0754716981132075
midtown center-penn station/madison sq west,16,10.717100078802206,9.958071278825996
midtown center-penn station/madison sq west,17,8.747044917257684,10.220125786163523
midtown center-penn station/madison sq west,18,8.904649330181245,11.163522012578616
midtown center-penn station/madison sq west,19,9.456264775413711,11.0062893081761
midtown center-penn station/madison sq west,20,9.29866036249015,7.4423480083857445
midtown center-penn station/madison sq west,21,6.1465721040189125,4.140461215932914
midtown center-penn station/madison sq west,22,2.52167060677699,2.882599580712788
midtown center-penn station/madison sq west,23,0.7880220646178092,1.5723270440251573
gramercy-murray hill,0,0.7949125596184419,1.3807753584705258
gramercy-murray hill,1,0.39745627980922094,1.2745618693574083
gramercy-murray hill,2,0.1589825119236884,1.2214551248008496
gramercy-murray hill,3,0.39745627980922094,0.9028146574614976
gramercy-murray hill,4,0.0,0.7434944237918215
gramercy-murray hill,5,0.23847376788553257,0.4779607010090282
gramercy-murray hill,6,1.4308426073131957,1.0621348911311737
gramercy-murray hill,7,4.292527821939586,3.7705788635156665
gramercy-murray hill,8,7.472178060413355,4.992033988316516
gramercy-murray hill,9,8.187599364069953,7.488050982474774
gramercy-murray hill,10,6.359300476947535,6.0541688794476896
gramercy-murray hill,11,4.372019077901431,6.2665958576739245
gramercy-murray hill,12,5.405405405405405,7.381837493361656
gramercy-murray hill,13,6.995230524642289,6.691449814126393
gramercy-murray hill,14,4.848966613672496,6.0541688794476896
gramercy-murray hill,15,5.802861685214626,6.107275624004249
gramercy-murray hill,16,6.836248012718602,4.938927243759958
gramercy-murray hill,17,9.30047694753577,6.797663303239511
gramercy-murray hill,18,5.325914149443562,6.0541688794476896
gramercy-murray hill,19,4.610492845786964,4.567180031864047
gramercy-murray hill,20,5.802861685214626,4.8858204992033984
gramercy-murray hill,21,4.372019077901431,5.788635156664896
gramercy-murray hill,22,3.7360890302066774,3.5581518852894316
gramercy-murray hill,23,2.8616852146263914,1.5400955921402018
jfk airport-times sq/theatre district,0,2.011263073209976,1.8573237653018153
jfk airport-times sq/theatre district,1,0.4022526146419952,0.6753904601097509
jfk airport-times sq/theatre district,2,0.08045052292839903,0.2532714225411566
jfk airport-times sq/theatre district,3,0.0,0.21105951878429718
jfk airport-times sq/theatre district,4,0.08045052292839903,0.16884761502743773
jfk airport-times sq/theatre district,5,0.4022526146419952,0.8442380751371887
jfk airport-times sq/theatre district,6,1.6090104585679808,2.4905023216547066
jfk airport-times sq/theatre district,7,2.49396621078037,2.743773744195863
jfk airport-times sq/theatre district,8,1.9308125502815767,2.152807091599831
jfk airport-times sq/theatre district,9,2.6548672566371683,2.4905023216547066
jfk airport-times sq/theatre district,10,2.7353177795655674,2.574926129168426
jfk airport-times sq/theatre district,11,3.700724054706356,3.4191642043056145
jfk airport-times sq/theatre district,12,4.907481898632341,3.208104685521317
jfk airport-times sq/theatre district,13,7.642799678197908,6.0785141409877586
jfk airport-times sq/theatre district,14,9.654062751407883,7.978049810046434
jfk airport-times sq/theatre district,15,8.3668543845535,7.5137188687209795
jfk airport-times sq/theatre district,16,10.699919549477071,10.257492612916842
jfk airport-times sq/theatre district,17,11.182622687047465,9.371042634022794
jfk airport-times sq/theatre district,18,6.596942880128721,6.880540312368087
jfk airport-times sq/theatre district,19,7.240547063555914,8.9489235964542
jfk airport-times sq/theatre district,20,4.827031375703942,5.90966652596032
jfk airport-times sq/theatre district,21,3.4593724859211585,5.23427606585057
jfk airport-times sq/theatre district,22,4.18342719227675,4.601097509497679
jfk airport-times sq/theatre district,23,3.1375703942075623,4.1367665681722245
midtown south-midtown center,0,0.9046052631578948,0.7847533632286996
midtown south-midtown center,1,0.41118421052631576,0.672645739910314
midtown south-midtown center,2,0.1644736842105263,0.4484304932735426
midtown south-midtown center,3,0.08223684210526315,0.5044843049327354
midtown south-midtown center,4,0.08223684210526315,0.2242152466367713
midtown south-midtown center,5,0.08223684210526315,0.4484304932735426
midtown south-midtown center,6,1.151315789473684,0.8968609865470852
midtown south-midtown center,7,2.9605263157894735,3.3071748878923763
midtown south-midtown center,8,6.578947368421052,5.661434977578475
midtown south-midtown center,9,6.25,5.493273542600897
midtown south-midtown center,10,7.072368421052631,7.567264573991031
midtown south-midtown center,11,6.25,6.894618834080718
midtown south-midtown center,12,8.881578947368421,8.464125560538116
midtown south-midtown center,13,6.907894736842106,5.941704035874439
midtown south-midtown center,14,7.6480263157894735,6.838565022421525
midtown south-midtown center,15,6.0855263157894735,7.399103139013453
midtown south-midtown center,16,7.072368421052631,5.829596412556054
midtown south-midtown center,17,6.578947368421052,6.502242152466367
midtown south-midtown center,18,7.9769736842105265,7.343049327354261
midtown south-midtown center,19,5.263157894736842,4.484304932735426
midtown south-midtown center,20,4.029605263157895,5.15695067264574
midtown south-midtown center,21,2.9605263157894735,4.204035874439462
midtown south-midtown center,22,3.2072368421052633,3.531390134529148
midtown south-midtown center,23,1.3980263157894737,1.4013452914798208
midtown center-midtown east,0,0.41288191577208916,0.36877688998156116
midtown center-midtown east,1,0.41288191577208916,0.6146281499692685
midtown center-midtown east,2,0.0,0.0
midtown center-midtown east,3,0.0,0.1229256299938537
midtown center-midtown east,4,0.0,0.06146281499692685
midtown center-midtown east,5,0.2477291494632535,0.30731407498463426
midtown center-midtown east,6,0.6606110652353426,0.5531653349723417
midtown center-midtown east,7,1.486374896779521,2.2741241548862936
midtown center-midtown east,8,3.5507844756399667,3.810694529809465
midtown center-midtown east,9,5.037159372419488,4.363859864781807
midtown center-midtown east,10,4.624277456647398,5.101413644744929
midtown center-midtown east,11,5.284888521882741,5.900430239704979
midtown center-midtown east,12,6.358381502890173,5.961893054701905
midtown center-midtown east,13,7.101568951279933,6.699446834665028
midtown center-midtown east,14,8.505367464905037,9.58819913952059
midtown center-midtown east,15,7.26672171758877,6.637984019668101
midtown center-midtown east,16,7.431874483897605,8.973570989551321
midtown center-midtown east,17,10.734929810074318,7.375537799631224
midtown center-midtown east,18,9.57886044591247,7.498463429625077
midtown center-midtown east,19,5.615194054500413,7.191149354640443
midtown center-midtown east,20,6.5235342691990095,6.515058389674247
midtown center-midtown east,21,4.95458298926507,5.716041794714198
midtown center-midtown east,22,2.6424442609413705,3.3189920098340506
midtown center-midtown east,23,1.568951279933939,1.0448678549477566
upper east side south-sutton place/turtle bay north,0,0.2497918401332223,1.2103746397694526
upper east side south-sutton place/turtle bay north,1,0.33305578684429643,0.69164265129683
upper east side south-sutton place/turtle bay north,2,0.0,0.2881844380403458
upper east side south-sutton place/turtle bay north,3,0.0,0.1729106628242075
upper east side south-sutton place/turtle bay north,4,0.0,0.11527377521613834
upper east side south-sutton place/turtle bay north,5,0.0,0.345821325648415
upper east side south-sutton place/turtle bay north,6,0.16652789342214822,0.46109510086455335
upper east side south-sutton place/turtle bay north,7,0.5828476269775187,1.38328530259366
upper east side south-sutton place/turtle bay north,8,1.9983347210657785,2.363112391930836
upper east side south-sutton place/turtle bay north,9,3.1640299750208163,3.45821325648415
upper east side south-sutton place/turtle bay north,10,3.4970857618651126,4.322766570605188
upper east side south-sutton place/turtle bay north,11,5.911740216486262,6.1671469740634
upper east side south-sutton place/turtle bay north,12,5.578684429641965,6.397694524495677
upper east side south-sutton place/turtle bay north,13,6.9109075770191515,6.397694524495677
upper east side south-sutton place/turtle bay north,14,8.825978351373855,8.126801152737752
upper east side south-sutton place/turtle bay north,15,7.993338884263114,9.855907780979827
upper east side south-sutton place/turtle bay north,16,8.742714404662781,8.414985590778098
upper east side south-sutton place/turtle bay north,17,8.159866777685263,7.665706051873198
upper east side south-sutton place/turtle bay north,18,7.993338884263114,8.011527377521615
upper east side south-sutton place/turtle bay north,19,6.9109075770191515,6.85878962536023
upper east side south-sutton place/turtle bay north,20,8.159866777685263,6.28242074927954
upper east side south-sutton place/turtle bay north,21,8.659450457951708,6.109510086455332
upper east side south-sutton place/turtle bay north,22,4.6627810158201495,2.9394812680115274
upper east side south-sutton place/turtle bay north,23,1.4987510407993339,1.9596541786743515
midtown east-midtown east,0,1.0084033613445378,0.9603841536614646
midtown east-midtown east,1,0.16806722689075632,0.4801920768307323
midtown east-midtown east,2,0.16806722689075632,0.4801920768307323
midtown east-midtown east,3,0.5882352941176471,0.060024009603841535
midtown east-midtown east,4,0.08403361344537816,0.18007202881152462
midtown east-midtown east,5,0.5042016806722689,0.42016806722689076
midtown east-midtown east,6,1.3445378151260505,1.5006002400960383
midtown east-midtown east,7,3.613445378151261,3.4213685474189672
midtown east-midtown east,8,5.2100840336134455,6.302521008403361
midtown east-midtown east,9,6.5546218487394965,5.702280912364946
midtown east-midtown east,10,6.302521008403361,6.362545018007203
midtown east-midtown east,11,6.638655462184874,6.722689075630252
midtown east-midtown east,12,6.80672268907563,6.782713085234093
midtown east-midtown east,13,8.067226890756302,6.602641056422569
midtown east-midtown east,14,5.378151260504202,6.662665066026411
midtown east-midtown east,15,6.80672268907563,5.162064825930372
midtown east-midtown east,16,8.067226890756302,7.022809123649459
midtown east-midtown east,17,7.899159663865546,8.403361344537815
midtown east-midtown east,18,6.638655462184874,7.563025210084033
midtown east-midtown east,19,5.378151260504202,5.642256902761105
midtown east-midtown east,20,3.7815126050420167,6.002400960384153
midtown east-midtown east,21,4.369747899159663,4.081632653061225
midtown east-midtown east,22,3.4453781512605044,2.4009603841536618
midtown east-midtown east,23,1.1764705882352942,1.0804321728691477
midtown east-midtown center,0,0.5063291139240507,0.4444444444444444
midtown east-midtown center,1,0.16877637130801687,0.38095238095238093
midtown east-midtown center,2,0.0,0.12698412698412698
midtown east-midtown center,3,0.08438818565400844,0.06349206349206349
midtown east-midtown center,4,0.08438818565400844,0.06349206349206349
midtown east-midtown center,5,0.6751054852320675,0.5714285714285714
midtown east-midtown center,6,1.2658227848101267,2.2857142857142856
midtown east-midtown center,7,2.9535864978902953,5.333333333333334
midtown east-midtown center,8,4.9789029535864975,6.095238095238095
midtown east-midtown center,9,7.848101265822785,6.984126984126984
midtown east-midtown center,10,7.59493670886076,6.5396825396825395
midtown east-midtown center,11,8.016877637130802,6.857142857142858
midtown east-midtown center,12,8.185654008438819,6.2857142857142865
midtown east-midtown center,13,7.0042194092827,5.904761904761905
midtown east-midtown center,14,6.4978902953586495,6.476190476190475
midtown east-midtown center,15,7.257383966244725,7.0476190476190474
midtown east-midtown center,16,5.9071729957805905,7.365079365079365
midtown east-midtown center,17,8.270042194092827,7.365079365079365
midtown east-midtown center,18,8.776371308016879,8.190476190476192
midtown east-midtown center,19,5.40084388185654,5.26984126984127
midtown east-midtown center,20,3.0379746835443036,5.333333333333334
midtown east-midtown center,21,2.6160337552742616,2.412698412698413
midtown east-midtown center,22,1.5189873417721518,1.7142857142857144
midtown east-midtown center,23,1.350210970464135,0.8888888888888888
midtown east-lenox hill east,0,0.33783783783783783,0.9158557527189467
midtown east-lenox hill east,1,0.16891891891891891,0.11448196908986834
midtown east-lenox hill east,2,0.08445945945945946,0.45792787635947335
midtown east-lenox hill east,3,0.08445945945945946,0.22896393817973668
midtown east-lenox hill east,4,0.0,0.28620492272467085
midtown east-lenox hill east,5,1.6047297297297296,1.7744705208929592
midtown east-lenox hill east,6,3.7162162162162162,3.5489410417859184
midtown east-lenox hill east,7,6.756756756756757,5.037206639954207
midtown east-lenox hill east,8,7.179054054054054,6.239267315397825
midtown east-lenox hill east,9,6.756756756756757,6.811677160847167
midtown east-lenox hill east,10,5.574324324324325,6.983400114481969
midtown east-lenox hill east,11,4.64527027027027,6.010303377218088
midtown east-lenox hill east,12,6.33445945945946,4.922724670864339
midtown east-lenox hill east,13,7.939189189189189,6.010303377218088
midtown east-lenox hill east,14,5.152027027027027,6.239267315397825
midtown east-lenox hill east,15,7.685810810810811,5.724098454493418
midtown east-lenox hill east,16,4.898648648648648,5.838580423583286
midtown east-lenox hill east,17,3.9695945945945943,6.811677160847167
midtown east-lenox hill east,18,8.445945945945946,6.525472238122496
midtown east-lenox hill east,19,6.081081081081082,6.124785346307957
midtown east-lenox hill east,20,4.476351351351352,5.495134516313681
midtown east-lenox hill east,21,4.138513513513513,3.8923869490555236
midtown east-lenox hill east,22,2.2804054054054053,2.404121350887235
midtown east-lenox hill east,23,1.6891891891891893,1.602747567258157
murray hill-midtown center,0,0.2540220152413209,0.31645569620253167
murray hill-midtown center,1,0.2540220152413209,0.31645569620253167
murray hill-midtown center,2,0.0846740050804403,0.37974683544303794
murray hill-midtown center,3,0.0846740050804403,0.25316455696202533
murray hill-midtown center,4,0.1693480101608806,0.06329113924050633
murray hill-midtown center,5,0.5927180355630821,0.6962025316455696
murray hill-midtown center,6,1.439458086367485,3.10126582278481
murray hill-midtown center,7,4.064352243861134,5.379746835443038
murray hill-midtown center,8,8.29805249788315,6.265822784810126
murray hill-midtown center,9,8.128704487722269,7.974683544303797
murray hill-midtown center,10,8.46740050804403,7.531645569620253
murray hill-midtown center,11,8.721422523285352,8.60759493670886
murray hill-midtown center,12,7.535986452159187,8.544303797468354
murray hill-midtown center,13,9.060118543607112,6.518987341772152
murray hill-midtown center,14,6.7739204064352245,8.797468354430379
murray hill-midtown center,15,6.7739204064352245,7.088607594936709
murray hill-midtown center,16,6.096528365791702,5.379746835443038
murray hill-midtown center,17,5.58848433530906,5.69620253164557
murray hill-midtown center,18,5.58848433530906,5.189873417721519
murray hill-midtown center,19,4.403048264182896,3.481012658227848
murray hill-midtown center,20,2.87891617273497,2.5949367088607596
murray hill-midtown center,21,2.6248941574936495,2.7848101265822782
murray hill-midtown center,22,1.5241320914479255,2.0253164556962027
murray hill-midtown center,23,0.5927180355630821,1.0126582278481013
yorkville west-lenox hill west,0,0.3412969283276451,2.097560975609756
yorkville west-lenox hill west,1,0.5119453924914675,1.951219512195122
yorkville west-lenox hill west,2,0.17064846416382254,1.5609756097560976
yorkville west-lenox hill west,3,0.08532423208191127,0.7804878048780488
yorkville west-lenox hill west,4,0.17064846416382254,0.5853658536585366
yorkville west-lenox hill west,5,0.25597269624573377,0.7317073170731708
yorkville west-lenox hill west,6,2.04778156996587,1.8536585365853657
yorkville west-lenox hill west,7,2.7303754266211606,3.51219512195122
yorkville west-lenox hill west,8,6.143344709897611,3.8536585365853657
yorkville west-lenox hill west,9,4.351535836177475,4.2926829268292686
yorkville west-lenox hill west,10,5.631399317406143,4.439024390243902
yorkville west-lenox hill west,11,4.863481228668942,4.097560975609756
yorkville west-lenox hill west,12,4.692832764505119,5.75609756097561
yorkville west-lenox hill west,13,5.2047781569965865,5.658536585365854
yorkville west-lenox hill west,14,7.764505119453926,6.7804878048780495
yorkville west-lenox hill west,15,7.593856655290103,7.463414634146341
yorkville west-lenox hill west,16,6.484641638225256,7.02439024390244
yorkville west-lenox hill west,17,7.593856655290103,7.853658536585366
yorkville west-lenox hill west,18,6.996587030716723,8.780487804878048
yorkville west-lenox hill west,19,7.849829351535837,5.658536585365854
yorkville west-lenox hill west,20,6.74061433447099,6.390243902439025
yorkville west-lenox hill west,21,5.2047781569965865,3.8048780487804876
yorkville west-lenox hill west,22,3.4982935153583616,2.9268292682926833
yorkville west-lenox hill west,23,3.0716723549488054,2.1463414634146343
upper east side south-yorkville east,0,0.4280821917808219,1.2002526847757422
upper east side south-yorkville east,1,0.08561643835616438,0.5685407454200885
upper east side south-yorkville east,2,0.0,0.4421983575489577
upper east side south-yorkville east,3,0.0,0.3158559696778269
upper east side south-yorkville east,4,0.0,0.3158559696778269
upper east side south-yorkville east,5,0.0,0.18951358180669614
upper east side south-yorkville east,6,0.17123287671232876,0.3790271636133923
upper east side south-yorkville east,7,2.5684931506849313,1.2002526847757422
upper east side south-yorkville east,8,1.797945205479452,2.4005053695514844
upper east side south-yorkville east,9,2.3116438356164384,2.779532533164877
upper east side south-yorkville east,10,3.339041095890411,2.9690461149715732
upper east side south-yorkville east,11,5.565068493150685,4.611497157296273
upper east side south-yorkville east,12,5.136986301369863,6.0012634238787115
upper east side south-yorkville east,13,4.366438356164384,5.685407454200885
upper east side south-yorkville east,14,7.7910958904109595,6.5698041692988
upper east side south-yorkville east,15,9.332191780821917,7.201516108654453
upper east side south-yorkville east,16,8.561643835616438,8.401768793430197
upper east side south-yorkville east,17,8.047945205479452,9.475679090334808
upper east side south-yorkville east,18,6.592465753424658,9.475679090334808
upper east side south-yorkville east,19,10.017123287671232,8.717624763108024
upper east side south-yorkville east,20,7.363013698630137,7.138344914718889
upper east side south-yorkville east,21,10.273972602739725,6.696146557169931
upper east side south-yorkville east,22,4.88013698630137,5.243209096651927
upper east side south-yorkville east,23,1.36986301369863,2.021478205938092
midtown center-sutton place/turtle bay north,0,0.959023539668701,0.8705745792222866
midtown center-sutton place/turtle bay north,1,0.5231037489102005,0.7544979686593152
midtown center-sutton place/turtle bay north,2,0.17436791630340018,0.2321532211259431
midtown center-sutton place/turtle bay north,3,0.0,0.17411491584445735
midtown center-sutton place/turtle bay north,4,0.0,0.2321532211259431
midtown center-sutton place/turtle bay north,5,0.17436791630340018,0.05803830528148578
midtown center-sutton place/turtle bay north,6,0.26155187445510025,0.11607661056297155
midtown center-sutton place/turtle bay north,7,1.2205754141238012,0.2901915264074289
midtown center-sutton place/turtle bay north,8,0.6102877070619006,1.1607661056297156
midtown center-sutton place/turtle bay north,9,2.353966870095902,1.9152640742890308
midtown center-sutton place/turtle bay north,10,2.877070619006103,3.0179918746372607
midtown center-sutton place/turtle bay north,11,3.1386224934612033,3.946604759141033
midtown center-sutton place/turtle bay north,12,4.272013949433305,5.049332559489263
midtown center-sutton place/turtle bay north,13,5.143853530950305,4.410911201392919
midtown center-sutton place/turtle bay north,14,6.800348735832607,7.080673244341265
midtown center-sutton place/turtle bay north,15,5.143853530950305,7.4289030760301795
midtown center-sutton place/turtle bay north,16,7.236268526591107,6.790481717933837
midtown center-sutton place/turtle bay north,17,10.636442894507411,10.44689495066744
midtown center-sutton place/turtle bay north,18,12.816041848299914,9.982588508415555
midtown center-sutton place/turtle bay north,19,9.503051438535309,9.692396982008125
midtown center-sutton place/turtle bay north,20,9.06713164777681,10.098665118978525
midtown center-sutton place/turtle bay north,21,8.892763731473408,7.7771329077190945
midtown center-sutton place/turtle bay north,22,6.102877070619006,5.977945443993035
midtown center-sutton place/turtle bay north,23,2.092414995640802,2.4956471271038887
lenox hill east-midtown east,0,0.17605633802816903,0.37974683544303794
lenox hill east-midtown east,1,0.08802816901408451,0.31645569620253167
lenox hill east-midtown east,2,0.08802816901408451,0.31645569620253167
lenox hill east-midtown east,3,0.08802816901408451,0.0
lenox hill east-midtown east,4,0.08802816901408451,0.06329113924050633
lenox hill east-midtown east,5,0.35211267605633806,0.6329113924050633
lenox hill east-midtown east,6,2.112676056338028,1.7088607594936709
lenox hill east-midtown east,7,4.753521126760563,5.0
lenox hill east-midtown east,8,9.330985915492958,10.443037974683545
lenox hill east-midtown east,9,8.274647887323944,8.670886075949367
lenox hill east-midtown east,10,7.394366197183098,6.8354430379746836
lenox hill east-midtown east,11,6.778169014084508,7.025316455696203
lenox hill east-midtown east,12,5.897887323943662,7.9113924050632916
lenox hill east-midtown east,13,5.721830985915493,5.443037974683544
lenox hill east-midtown east,14,6.778169014084508,7.025316455696203
lenox hill east-midtown east,15,7.570422535211267,7.025316455696203
lenox hill east-midtown east,16,9.066901408450704,7.974683544303797
lenox hill east-midtown east,17,9.507042253521126,8.291139240506329
lenox hill east-midtown east,18,5.633802816901409,6.392405063291139
lenox hill east-midtown east,19,4.401408450704225,4.367088607594936
lenox hill east-midtown east,20,2.640845070422535,1.7721518987341773
lenox hill east-midtown east,21,1.1443661971830987,1.0759493670886076
lenox hill east-midtown east,22,1.584507042253521,0.949367088607595
lenox hill east-midtown east,23,0.528169014084507,0.37974683544303794
lincoln square east-midtown center,0,0.08841732979664013,0.8731082654249126
lincoln square east-midtown center,1,0.08841732979664013,0.6402793946449359
lincoln square east-midtown center,2,0.0,0.17462165308498254
lincoln square east-midtown center,3,0.0,0.0
lincoln square east-midtown center,4,0.0,0.2910360884749709
lincoln square east-midtown center,5,0.2652519893899204,0.5238649592549476
lincoln square east-midtown center,6,2.475685234305924,2.037252619324796
lincoln square east-midtown center,7,9.195402298850574,6.169965075669383
lincoln square east-midtown center,8,12.29000884173298,8.149010477299184
lincoln square east-midtown center,9,8.488063660477453,9.31315483119907
lincoln square east-midtown center,10,6.896551724137931,6.402793946449361
lincoln square east-midtown center,11,8.311229000884174,5.70430733410943
lincoln square east-midtown center,12,6.2776304155614495,6.69383003492433
lincoln square east-midtown center,13,5.393457117595048,6.169965075669383
lincoln square east-midtown center,14,5.835543766578249,5.529685681024446
lincoln square east-midtown center,15,4.951370468611848,5.180442374854482
lincoln square east-midtown center,16,3.4482758620689653,6.228172293364377
lincoln square east-midtown center,17,4.332449160035367,4.59837019790454
lincoln square east-midtown center,18,3.4482758620689653,5.064027939464494
lincoln square east-midtown center,19,3.6251105216622457,4.889406286379511
